date,sku,category,price,cost,on_hand_beg,delivery_qty,sales_qty,markdown_qty,waste_qty,promo_flag,holiday_flag,weather_index
2024-07-05,ROSE-12,Bouquet,25.4,10.41,10,19,13,1,4,0,0,1.0
2024-07-05,TULIP-10,Bouquet,15.04,6.19,6,10,11,0,3,0,0,1.0
2024-07-06,LILY-5,Bouquet,20.11,8.03,4,10,7,0,2,0,0,1.0
2024-07-06,MIX-GREEN,Arrangement,34.59,15.12,3,5,5,0,1,0,0,1.0
2024-07-06,ORCHID-POT,Plant,29.96,12.01,3,6,5,0,1,0,0,1.0
2024-07-06,ROSE-12,Bouquet,25.22,10.48,10,18,12,1,4,0,0,1.0
2024-07-06,TULIP-10,Bouquet,15.12,6.22,6,11,6,1,2,0,0,1.0
2024-07-07,LILY-5,Bouquet,20.03,8.03,3,10,4,0,1,0,0,1.0
2024-07-07,MIX-GREEN,Arrangement,35.3,14.97,3,5,1,0,3,0,0,1.0
2024-07-07,ORCHID-POT,Plant,30.14,12.02,3,2,4,0,0,0,0,1.0
2024-07-07,ROSE-12,Bouquet,25.29,10.56,10,18,12,0,4,0,0,1.0
2024-07-07,TULIP-10,Bouquet,15.03,6.26,6,11,6,0,2,0,0,1.0
2024-07-08,LILY-5,Bouquet,19.92,8.03,4,7,6,1,2,0,0,1.0
2024-07-08,MIX-GREEN,Arrangement,35.11,15.0,4,5,2,0,0,0,0,1.0
2024-07-08,ORCHID-POT,Plant,29.11,12.0,3,2,2,0,0,0,0,1.0
2024-07-08,ROSE-12,Bouquet,25.09,10.53,9,18,11,0,5,0,0,1.0
2024-07-08,TULIP-10,Bouquet,14.44,6.2,6,11,7,0,1,0,0,1.0
2024-07-09,LILY-5,Bouquet,19.65,8.01,2,9,7,0,0,0,0,1.0
2024-07-09,MIX-GREEN,Arrangement,35.15,14.92,3,5,4,1,1,0,0,1.0
2024-07-09,ORCHID-POT,Plant,30.13,12.08,4,4,6,1,0,0,0,1.0
2024-07-09,ROSE-12,Bouquet,24.7,10.44,9,17,11,0,5,0,0,1.0
2024-07-09,TULIP-10,Bouquet,14.88,6.19,6,11,8,0,2,0,0,1.0
2024-07-10,LILY-5,Bouquet,20.26,8.0,4,9,10,0,2,0,0,1.0
2024-07-10,MIX-GREEN,Arrangement,34.82,15.15,4,4,1,1,1,0,0,1.0
2024-07-10,ORCHID-POT,Plant,30.66,11.97,3,4,7,0,0,0,0,1.0
2024-07-10,ROSE-12,Bouquet,24.99,10.47,9,18,15,1,3,0,0,1.0
2024-07-10,TULIP-10,Bouquet,15.05,6.18,7,11,11,0,2,0,0,1.0
2024-07-11,LILY-5,Bouquet,20.31,8.07,4,11,5,0,1,0,0,1.0
2024-07-11,MIX-GREEN,Arrangement,35.04,14.79,3,5,7,0,2,0,0,1.0
2024-07-11,ORCHID-POT,Plant,29.69,11.94,7,4,3,0,0,0,0,1.0
2024-07-11,ROSE-12,Bouquet,24.96,10.64,10,18,11,0,3,0,0,1.0
2024-07-11,TULIP-10,Bouquet,14.98,6.22,7,10,8,1,1,0,0,1.0
2024-07-12,LILY-5,Bouquet,19.72,7.96,4,10,5,2,2,0,0,1.0
2024-07-12,MIX-GREEN,Arrangement,34.9,15.0,2,4,2,0,1,0,0,1.0
2024-07-12,ORCHID-POT,Plant,29.77,12.0,4,3,6,0,0,0,0,1.0
2024-07-12,ROSE-12,Bouquet,25.22,10.54,10,17,10,0,5,0,0,1.0
2024-07-12,TULIP-10,Bouquet,15.0,6.26,6,10,9,2,4,0,0,1.0
2024-07-13,LILY-5,Bouquet,19.93,8.02,4,7,3,0,3,0,0,1.0
2024-07-13,MIX-GREEN,Arrangement,34.95,14.96,3,5,4,1,0,0,0,1.0
2024-07-13,ORCHID-POT,Plant,30.06,12.05,4,5,2,0,0,0,0,1.0
2024-07-13,ROSE-12,Bouquet,25.14,10.46,9,18,10,0,4,0,0,1.0
2024-07-13,TULIP-10,Bouquet,14.84,6.17,7,13,9,0,3,0,0,1.0
2024-07-14,LILY-5,Bouquet,19.78,7.93,5,10,8,0,1,0,0,1.0
2024-07-14,MIX-GREEN,Arrangement,35.38,14.88,2,6,5,2,0,0,0,1.0
2024-07-14,ORCHID-POT,Plant,29.87,11.95,5,6,5,0,0,0,0,1.0
2024-07-14,ROSE-12,Bouquet,24.64,10.44,8,18,12,1,3,0,0,1.0
2024-07-14,TULIP-10,Bouquet,15.06,6.21,6,11,8,0,1,0,0,1.0
2024-07-15,LILY-5,Bouquet,20.08,7.95,4,9,8,0,2,0,0,1.0
2024-07-15,MIX-GREEN,Arrangement,34.45,14.76,5,7,3,1,0,0,0,1.0
2024-07-15,ORCHID-POT,Plant,30.06,11.94,4,4,6,0,1,0,0,1.0
2024-07-15,ROSE-12,Bouquet,25.17,10.48,9,17,14,0,4,0,0,1.0
2024-07-15,TULIP-10,Bouquet,15.05,6.18,7,12,7,0,1,0,0,1.0
2024-07-16,LILY-5,Bouquet,20.12,8.06,3,8,5,0,2,0,0,1.0
2024-07-16,MIX-GREEN,Arrangement,34.5,14.95,3,6,3,0,0,0,0,1.0
2024-07-16,ORCHID-POT,Plant,30.09,12.05,4,4,1,0,1,0,0,1.0
2024-07-16,ROSE-12,Bouquet,24.91,10.5,8,18,11,0,6,0,0,1.0
2024-07-16,TULIP-10,Bouquet,14.92,6.2,6,12,12,1,2,0,0,1.0
2024-07-17,LILY-5,Bouquet,20.16,7.97,5,8,4,1,1,0,0,1.0
2024-07-17,MIX-GREEN,Arrangement,35.51,15.0,2,5,7,0,0,0,0,1.0
2024-07-17,ORCHID-POT,Plant,30.53,11.95,5,4,3,0,0,0,0,1.0
2024-07-17,ROSE-12,Bouquet,25.32,10.51,9,21,16,2,4,0,0,1.0
2024-07-17,TULIP-10,Bouquet,14.97,6.19,5,11,8,0,3,0,0,1.0
2024-07-18,LILY-5,Bouquet,20.06,7.96,5,8,6,0,3,0,0,1.0
2024-07-18,MIX-GREEN,Arrangement,35.26,15.07,2,4,2,0,2,0,0,1.0
2024-07-18,ORCHID-POT,Plant,30.03,12.03,5,5,3,0,0,0,0,1.0
2024-07-18,ROSE-12,Bouquet,25.02,10.48,8,18,15,1,3,0,0,1.0
2024-07-18,TULIP-10,Bouquet,15.11,6.2,6,10,10,1,1,0,0,1.0
2024-07-19,LILY-5,Bouquet,19.98,8.0,3,9,8,0,2,0,0,1.0
2024-07-19,MIX-GREEN,Arrangement,34.73,14.93,3,6,1,1,0,0,0,1.0
2024-07-19,ORCHID-POT,Plant,29.87,12.0,5,5,5,0,0,0,0,1.0
2024-07-19,ROSE-12,Bouquet,25.15,10.47,8,18,10,2,5,0,0,1.0
2024-07-19,TULIP-10,Bouquet,14.99,6.17,5,11,6,0,3,0,0,1.0
2024-07-20,LILY-5,Bouquet,20.06,7.94,4,9,6,0,3,0,0,1.0
2024-07-20,MIX-GREEN,Arrangement,35.22,14.97,3,5,4,0,0,0,0,1.0
2024-07-20,ORCHID-POT,Plant,29.88,12.03,2,4,4,0,1,0,0,1.0
2024-07-20,ROSE-12,Bouquet,25.18,10.46,11,19,13,0,2,0,0,1.0
2024-07-20,TULIP-10,Bouquet,15.05,6.28,7,11,11,1,2,0,0,1.0
2024-07-21,LILY-5,Bouquet,19.74,8.04,5,8,9,1,3,0,0,1.0
2024-07-21,MIX-GREEN,Arrangement,35.49,15.1,3,5,2,0,1,0,0,1.0
2024-07-21,ORCHID-POT,Plant,29.84,12.05,2,5,7,1,0,0,0,1.0
2024-07-21,ROSE-12,Bouquet,24.58,10.6,10,16,16,1,3,0,0,1.0
2024-07-21,TULIP-10,Bouquet,14.83,6.18,5,9,8,1,2,0,0,1.0
2024-07-22,LILY-5,Bouquet,19.79,7.9,5,10,3,0,3,0,0,1.0
2024-07-22,MIX-GREEN,Arrangement,35.01,14.97,3,7,1,0,0,0,0,1.0
2024-07-22,ORCHID-POT,Plant,29.91,12.03,4,3,3,0,0,0,0,1.0
2024-07-22,ROSE-12,Bouquet,24.91,10.51,8,18,16,1,2,0,0,1.0
2024-07-22,TULIP-10,Bouquet,15.08,6.21,7,11,9,1,3,0,0,1.0
2024-07-23,LILY-5,Bouquet,20.06,8.05,3,9,5,0,1,0,0,1.0
2024-07-23,MIX-GREEN,Arrangement,35.1,15.03,5,5,3,0,1,0,0,1.0
2024-07-23,ORCHID-POT,Plant,30.11,12.05,6,3,1,1,0,0,0,1.0
2024-07-23,ROSE-12,Bouquet,25.14,10.45,11,17,14,0,5,0,0,1.0
2024-07-23,TULIP-10,Bouquet,14.67,6.17,7,11,9,0,2,0,0,1.0
2024-07-24,LILY-5,Bouquet,19.92,8.06,4,9,10,0,1,0,0,1.0
2024-07-24,MIX-GREEN,Arrangement,34.23,15.01,4,4,5,0,1,0,0,1.0
2024-07-24,ORCHID-POT,Plant,30.0,11.96,4,5,6,0,2,0,0,1.0
2024-07-24,ROSE-12,Bouquet,24.99,10.47,7,18,12,1,5,0,0,1.0
2024-07-24,TULIP-10,Bouquet,15.15,6.18,8,11,7,0,2,0,0,1.0
2024-07-25,LILY-5,Bouquet,20.23,7.97,5,9,4,0,1,0,0,1.0
2024-07-25,MIX-GREEN,Arrangement,35.06,14.9,3,5,1,1,0,0,0,1.0
2024-07-25,ORCHID-POT,Plant,29.84,11.91,3,5,6,0,1,0,0,1.0
2024-07-25,ROSE-12,Bouquet,25.11,10.49,8,17,11,1,3,0,0,1.0
2024-07-25,TULIP-10,Bouquet,14.91,6.18,4,10,11,0,2,0,0,1.0
2024-07-26,LILY-5,Bouquet,19.99,8.04,5,9,6,0,3,0,0,1.0
2024-07-26,MIX-GREEN,Arrangement,35.34,15.02,1,5,3,1,1,0,0,1.0
2024-07-26,ORCHID-POT,Plant,29.82,12.02,4,3,2,0,0,0,0,1.0
2024-07-26,ROSE-12,Bouquet,25.19,10.46,8,17,13,0,6,0,0,1.0
2024-07-26,TULIP-10,Bouquet,15.09,6.2,5,11,9,1,4,0,0,1.0
2024-07-27,LILY-5,Bouquet,19.8,8.01,4,8,8,1,3,0,0,1.0
2024-07-27,MIX-GREEN,Arrangement,35.33,15.05,3,4,3,0,2,0,0,1.0
2024-07-27,ORCHID-POT,Plant,30.2,11.99,5,5,5,1,0,0,0,1.0
2024-07-27,ROSE-12,Bouquet,25.02,10.56,8,17,15,0,5,0,0,1.0
2024-07-27,TULIP-10,Bouquet,14.88,6.2,5,12,10,0,2,0,0,1.0
2024-07-28,LILY-5,Bouquet,19.82,8.03,2,9,8,0,1,0,0,1.0
2024-07-28,MIX-GREEN,Arrangement,34.8,14.96,1,5,5,0,4,0,0,1.0
2024-07-28,ORCHID-POT,Plant,30.15,11.89,6,4,8,1,0,0,0,1.0
2024-07-28,ROSE-12,Bouquet,24.75,10.51,11,15,13,1,4,0,0,1.0
2024-07-28,TULIP-10,Bouquet,15.06,6.22,6,10,10,0,2,0,0,1.0
2024-07-29,LILY-5,Bouquet,19.74,8.02,3,9,6,1,3,0,0,1.0
2024-07-29,MIX-GREEN,Arrangement,34.92,15.03,3,5,2,0,1,0,0,1.0
2024-07-29,ORCHID-POT,Plant,30.02,11.98,5,2,2,0,0,0,0,1.0
2024-07-29,ROSE-12,Bouquet,25.6,10.46,8,18,15,1,4,0,0,1.0
2024-07-29,TULIP-10,Bouquet,14.78,6.22,6,10,7,0,2,0,0,1.0
2024-07-30,LILY-5,Bouquet,20.28,8.02,4,9,7,2,2,0,0,1.0
2024-07-30,MIX-GREEN,Arrangement,35.04,14.96,2,5,5,1,1,0,0,1.0
2024-07-30,ORCHID-POT,Plant,30.11,12.07,3,5,6,0,0,0,0,1.0
2024-07-30,ROSE-12,Bouquet,25.02,10.45,9,19,11,0,6,0,0,1.0
2024-07-30,TULIP-10,Bouquet,15.06,6.18,5,11,7,2,3,0,0,1.0
2024-07-31,LILY-5,Bouquet,19.96,8.07,4,10,7,1,2,0,0,1.0
2024-07-31,MIX-GREEN,Arrangement,35.5,15.07,3,5,3,0,0,0,0,1.0
2024-07-31,ORCHID-POT,Plant,29.85,11.98,4,7,2,3,0,0,0,1.0
2024-07-31,ROSE-12,Bouquet,25.27,10.52,10,17,16,0,5,0,0,1.0
2024-07-31,TULIP-10,Bouquet,14.89,6.2,6,10,7,1,2,0,0,1.0
2024-08-01,LILY-5,Bouquet,19.98,7.89,5,10,4,0,3,0,0,1.0
2024-08-01,MIX-GREEN,Arrangement,34.61,14.93,1,6,4,0,0,0,0,1.0
2024-08-01,ORCHID-POT,Plant,30.13,12.0,4,4,7,0,2,0,0,1.0
2024-08-01,ROSE-12,Bouquet,25.35,10.48,9,19,8,0,5,0,0,1.0
2024-08-01,TULIP-10,Bouquet,14.98,6.21,8,9,11,0,2,0,0,1.0
2024-08-02,LILY-5,Bouquet,19.95,8.05,2,11,4,0,2,0,0,1.0
2024-08-02,MIX-GREEN,Arrangement,34.6,14.98,3,5,5,1,2,0,0,1.0
2024-08-02,ORCHID-POT,Plant,29.92,11.94,5,5,3,0,0,0,0,1.0
2024-08-02,ROSE-12,Bouquet,24.59,10.52,8,16,16,1,6,0,0,1.0
2024-08-02,TULIP-10,Bouquet,14.85,6.19,6,11,9,1,2,0,0,1.0
2024-08-03,LILY-5,Bouquet,20.04,7.99,4,8,5,0,1,0,0,1.0
2024-08-03,MIX-GREEN,Arrangement,35.45,14.98,3,6,3,0,0,0,0,1.0
2024-08-03,ORCHID-POT,Plant,30.83,12.13,6,4,4,2,1,0,0,1.0
2024-08-03,ROSE-12,Bouquet,24.84,10.38,9,18,12,1,4,0,0,1.0
2024-08-03,TULIP-10,Bouquet,15.21,6.19,7,10,10,0,2,0,0,1.0
2024-08-04,LILY-5,Bouquet,20.04,8.0,4,9,6,1,2,0,0,1.0
2024-08-04,MIX-GREEN,Arrangement,34.94,14.94,2,5,1,0,0,0,0,1.0
2024-08-04,ORCHID-POT,Plant,30.12,12.05,4,4,3,0,1,0,0,1.0
2024-08-04,ROSE-12,Bouquet,25.01,10.54,8,19,13,0,4,0,0,1.0
2024-08-04,TULIP-10,Bouquet,15.01,6.2,6,11,8,0,2,0,0,1.0
2024-08-05,LILY-5,Bouquet,19.91,7.99,4,8,7,1,4,0,0,1.0
2024-08-05,MIX-GREEN,Arrangement,34.5,14.99,2,5,4,1,2,0,0,1.0
2024-08-05,ORCHID-POT,Plant,29.53,11.99,4,7,4,0,1,0,0,1.0
2024-08-05,ROSE-12,Bouquet,25.15,10.5,8,20,14,1,7,0,0,1.0
2024-08-05,TULIP-10,Bouquet,14.95,6.19,7,8,6,0,2,0,0,1.0
2024-08-06,LILY-5,Bouquet,19.87,8.01,4,9,5,0,2,0,0,1.0
2024-08-06,MIX-GREEN,Arrangement,34.99,15.06,4,6,6,0,0,0,0,1.0
2024-08-06,ORCHID-POT,Plant,30.23,11.93,4,4,8,0,0,0,0,1.0
2024-08-06,ROSE-12,Bouquet,25.04,10.44,10,18,17,0,2,0,0,1.0
2024-08-06,TULIP-10,Bouquet,14.89,6.15,6,11,9,2,3,0,0,1.0
2024-08-07,LILY-5,Bouquet,20.24,8.03,5,10,7,0,1,0,0,1.0
2024-08-07,MIX-GREEN,Arrangement,35.54,15.02,3,4,6,0,2,0,0,1.0
2024-08-07,ORCHID-POT,Plant,30.14,12.03,2,5,7,2,0,0,0,1.0
2024-08-07,ROSE-12,Bouquet,25.23,10.42,10,18,13,0,4,0,0,1.0
2024-08-07,TULIP-10,Bouquet,15.18,6.26,6,10,11,0,2,0,0,1.0
2024-08-08,LILY-5,Bouquet,20.22,7.98,5,10,7,2,3,0,0,1.0
2024-08-08,MIX-GREEN,Arrangement,35.2,15.01,4,3,5,0,2,0,0,1.0
2024-08-08,ORCHID-POT,Plant,30.17,12.05,3,3,2,2,0,0,0,1.0
2024-08-08,ROSE-12,Bouquet,25.12,10.45,8,17,11,1,3,0,0,1.0
2024-08-08,TULIP-10,Bouquet,14.83,6.18,7,13,8,1,3,0,0,1.0
2024-08-09,LILY-5,Bouquet,20.13,8.01,4,8,4,1,1,0,0,1.0
2024-08-09,MIX-GREEN,Arrangement,34.52,15.21,4,3,1,0,0,0,0,1.0
2024-08-09,ORCHID-POT,Plant,29.75,12.02,4,3,3,0,0,0,0,1.0
2024-08-09,ROSE-12,Bouquet,25.32,10.58,10,18,11,0,5,0,0,1.0
2024-08-09,TULIP-10,Bouquet,15.12,6.24,6,12,9,0,2,0,0,1.0
2024-08-10,LILY-5,Bouquet,20.29,8.01,4,11,7,0,2,0,0,1.0
2024-08-10,MIX-GREEN,Arrangement,34.89,14.93,3,6,4,0,1,0,0,1.0
2024-08-10,ORCHID-POT,Plant,29.64,12.06,4,4,3,2,1,0,0,1.0
2024-08-10,ROSE-12,Bouquet,24.93,10.42,10,17,10,1,5,0,0,1.0
2024-08-10,TULIP-10,Bouquet,15.01,6.25,6,13,11,2,2,0,0,1.0
2024-08-11,LILY-5,Bouquet,20.01,8.01,5,9,6,0,1,0,0,1.0
2024-08-11,MIX-GREEN,Arrangement,35.39,14.8,3,4,3,0,0,0,0,1.0
2024-08-11,ORCHID-POT,Plant,29.88,11.98,4,4,4,0,1,0,0,1.0
2024-08-11,ROSE-12,Bouquet,25.08,10.53,11,17,11,1,3,0,0,1.0
2024-08-11,TULIP-10,Bouquet,14.84,6.19,7,11,8,0,2,0,0,1.0
2024-08-12,LILY-5,Bouquet,20.08,8.03,4,9,5,0,3,0,0,1.0
2024-08-12,MIX-GREEN,Arrangement,34.99,14.94,3,6,3,0,0,0,0,1.0
2024-08-12,ORCHID-POT,Plant,29.77,11.92,3,4,5,0,0,0,0,1.0
2024-08-12,ROSE-12,Bouquet,24.93,10.5,9,17,13,0,5,0,0,1.0
2024-08-12,TULIP-10,Bouquet,14.96,6.2,6,9,12,2,1,0,0,1.0
2024-08-13,LILY-5,Bouquet,19.94,7.99,5,9,8,0,1,0,0,1.0
2024-08-13,MIX-GREEN,Arrangement,35.61,15.09,4,5,8,0,1,0,0,1.0
2024-08-13,ORCHID-POT,Plant,29.96,11.95,3,3,5,0,1,0,0,1.0
2024-08-13,ROSE-12,Bouquet,24.93,10.52,10,18,13,0,6,0,0,1.0
2024-08-13,TULIP-10,Bouquet,14.68,6.2,6,11,8,0,2,0,0,1.0
2024-08-14,LILY-5,Bouquet,19.81,7.94,3,10,8,0,1,0,0,1.0
2024-08-14,MIX-GREEN,Arrangement,34.9,14.9,4,4,3,0,2,0,0,1.0
2024-08-14,ORCHID-POT,Plant,29.78,12.0,5,4,1,1,0,0,0,1.0
2024-08-14,ROSE-12,Bouquet,25.34,10.6,9,19,15,1,4,0,0,1.0
2024-08-14,TULIP-10,Bouquet,14.97,6.22,7,10,7,0,2,0,0,1.0
2024-08-15,LILY-5,Bouquet,20.25,7.93,5,9,7,1,3,0,0,1.0
2024-08-15,MIX-GREEN,Arrangement,35.01,14.77,4,5,2,0,2,0,0,1.0
2024-08-15,ORCHID-POT,Plant,30.0,12.04,5,3,6,0,0,0,0,1.0
2024-08-15,ROSE-12,Bouquet,24.97,10.49,8,18,15,0,4,0,0,1.0
2024-08-15,TULIP-10,Bouquet,14.99,6.24,8,11,10,1,1,0,0,1.0
2024-08-16,LILY-5,Bouquet,20.33,7.96,5,10,8,0,2,0,0,1.0
2024-08-16,MIX-GREEN,Arrangement,34.18,15.03,2,4,4,0,2,0,0,1.0
2024-08-16,ORCHID-POT,Plant,29.39,12.05,3,4,8,0,0,0,0,1.0
2024-08-16,ROSE-12,Bouquet,24.85,10.48,10,19,13,2,4,0,0,1.0
2024-08-16,TULIP-10,Bouquet,14.99,6.19,6,13,7,0,3,0,0,1.0
2024-08-17,LILY-5,Bouquet,20.13,8.0,4,10,6,1,4,0,0,1.0
2024-08-17,MIX-GREEN,Arrangement,35.16,15.04,4,4,4,0,1,0,0,1.0
2024-08-17,ORCHID-POT,Plant,29.87,12.0,3,4,3,1,0,0,0,1.0
2024-08-17,ROSE-12,Bouquet,25.24,10.55,8,18,9,0,3,0,0,1.0
2024-08-17,TULIP-10,Bouquet,15.14,6.19,6,11,10,1,4,0,0,1.0
2024-08-18,LILY-5,Bouquet,20.03,7.95,3,8,3,0,2,0,0,1.0
2024-08-18,MIX-GREEN,Arrangement,35.33,15.15,3,3,0,0,1,0,0,1.0
2024-08-18,ORCHID-POT,Plant,30.07,11.96,3,4,3,0,0,0,0,1.0
2024-08-18,ROSE-12,Bouquet,24.85,10.47,9,19,10,0,4,0,0,1.0
2024-08-18,TULIP-10,Bouquet,15.09,6.2,7,11,7,0,3,0,0,1.0
2024-08-19,LILY-5,Bouquet,20.01,8.0,5,9,0,2,3,0,0,1.0
2024-08-19,MIX-GREEN,Arrangement,34.99,14.97,2,5,2,1,3,0,0,1.0
2024-08-19,ORCHID-POT,Plant,30.43,12.0,3,4,4,2,0,0,0,1.0
2024-08-19,ROSE-12,Bouquet,24.38,10.5,9,19,11,2,6,0,0,1.0
2024-08-19,TULIP-10,Bouquet,14.78,6.21,7,11,10,0,3,0,0,1.0
2024-08-20,LILY-5,Bouquet,19.75,7.91,4,9,9,0,2,0,0,1.0
2024-08-20,MIX-GREEN,Arrangement,34.86,15.14,2,7,5,0,0,0,0,1.0
2024-08-20,ORCHID-POT,Plant,29.91,11.99,4,4,6,0,0,0,0,1.0
2024-08-20,ROSE-12,Bouquet,24.61,10.53,11,18,14,2,6,0,0,1.0
2024-08-20,TULIP-10,Bouquet,14.84,6.16,6,11,7,0,1,0,0,1.0
2024-08-21,LILY-5,Bouquet,19.82,7.98,2,9,7,0,2,0,0,1.0
2024-08-21,MIX-GREEN,Arrangement,35.85,14.95,3,5,6,0,1,0,0,1.0
2024-08-21,ORCHID-POT,Plant,30.53,12.09,6,4,3,0,1,0,0,1.0
2024-08-21,ROSE-12,Bouquet,24.89,10.47,8,17,10,1,4,0,0,1.0
2024-08-21,TULIP-10,Bouquet,14.94,6.22,6,11,10,0,1,0,0,1.0
2024-08-22,LILY-5,Bouquet,19.76,7.97,4,8,3,0,3,0,0,1.0
2024-08-22,MIX-GREEN,Arrangement,34.32,14.97,3,5,2,1,0,0,0,1.0
2024-08-22,ORCHID-POT,Plant,29.95,11.99,4,5,3,1,0,0,0,1.0
2024-08-22,ROSE-12,Bouquet,24.74,10.57,10,18,13,0,6,0,0,1.0
2024-08-22,TULIP-10,Bouquet,14.98,6.14,6,9,9,2,3,0,0,1.0
2024-08-23,LILY-5,Bouquet,19.67,7.95,5,10,8,0,4,0,0,1.0
2024-08-23,MIX-GREEN,Arrangement,34.72,14.85,3,5,2,1,2,0,0,1.0
2024-08-23,ORCHID-POT,Plant,30.03,11.93,4,3,2,0,1,0,0,1.0
2024-08-23,ROSE-12,Bouquet,25.08,10.46,8,19,13,1,4,0,0,1.0
2024-08-23,TULIP-10,Bouquet,15.05,6.15,4,10,7,0,2,0,0,1.0
2024-08-24,LILY-5,Bouquet,19.73,7.97,4,10,5,0,3,0,0,1.0
2024-08-24,MIX-GREEN,Arrangement,35.29,14.85,5,5,0,1,0,0,0,1.0
2024-08-24,ORCHID-POT,Plant,29.75,11.94,4,2,5,0,0,0,0,1.0
2024-08-24,ROSE-12,Bouquet,25.15,10.56,10,18,15,1,4,0,0,1.0
2024-08-24,TULIP-10,Bouquet,14.99,6.21,6,11,7,1,3,0,0,1.0
2024-08-25,LILY-5,Bouquet,19.71,8.01,4,8,8,0,1,0,0,1.0
2024-08-25,MIX-GREEN,Arrangement,34.88,14.92,4,4,4,1,0,0,0,1.0
2024-08-25,ORCHID-POT,Plant,30.1,11.91,6,4,0,0,1,0,0,1.0
2024-08-25,ROSE-12,Bouquet,25.14,10.44,10,18,10,0,4,0,0,1.0
2024-08-25,TULIP-10,Bouquet,14.97,6.2,7,9,7,1,2,0,0,1.0
2024-08-26,LILY-5,Bouquet,20.3,8.03,4,10,5,0,3,0,0,1.0
2024-08-26,MIX-GREEN,Arrangement,35.34,15.07,3,5,5,1,1,0,0,1.0
2024-08-26,ORCHID-POT,Plant,29.91,12.04,3,3,8,0,0,0,0,1.0
2024-08-26,ROSE-12,Bouquet,25.18,10.46,8,17,9,0,5,0,0,1.0
2024-08-26,TULIP-10,Bouquet,15.28,6.2,5,12,8,1,3,0,0,1.0
2024-08-27,LILY-5,Bouquet,20.38,7.99,4,8,4,0,2,0,0,1.0
2024-08-27,MIX-GREEN,Arrangement,34.56,14.98,3,5,1,0,1,0,0,1.0
2024-08-27,ORCHID-POT,Plant,29.71,12.12,3,3,4,1,0,0,0,1.0
2024-08-27,ROSE-12,Bouquet,25.36,10.41,9,17,12,0,4,0,0,1.0
2024-08-27,TULIP-10,Bouquet,14.83,6.19,6,10,5,0,0,0,0,1.0
2024-08-28,LILY-5,Bouquet,19.73,8.05,3,8,6,1,3,0,0,1.0
2024-08-28,MIX-GREEN,Arrangement,34.82,14.89,3,5,2,0,2,0,0,1.0
2024-08-28,ORCHID-POT,Plant,30.12,11.96,4,4,4,0,0,0,0,1.0
2024-08-28,ROSE-12,Bouquet,24.96,10.47,8,17,15,0,5,0,0,1.0
2024-08-28,TULIP-10,Bouquet,14.89,6.19,7,11,10,1,4,0,0,1.0
2024-08-29,LILY-5,Bouquet,19.86,7.94,2,10,6,0,1,0,0,1.0
2024-08-29,MIX-GREEN,Arrangement,34.74,15.04,1,3,3,0,1,0,0,1.0
2024-08-29,ORCHID-POT,Plant,29.73,12.04,4,4,4,1,0,0,0,1.0
2024-08-29,ROSE-12,Bouquet,25.56,10.53,9,17,13,1,6,0,0,1.0
2024-08-29,TULIP-10,Bouquet,15.03,6.17,6,10,10,0,3,0,0,1.0
2024-08-30,LILY-5,Bouquet,20.17,8.0,3,9,6,1,1,0,0,1.0
2024-08-30,MIX-GREEN,Arrangement,34.82,14.93,2,4,4,2,1,0,0,1.0
2024-08-30,ORCHID-POT,Plant,29.93,11.98,4,3,1,1,2,0,0,1.0
2024-08-30,ROSE-12,Bouquet,24.81,10.61,9,19,11,1,3,0,0,1.0
2024-08-30,TULIP-10,Bouquet,14.59,6.2,8,12,10,0,2,0,0,1.0
2024-08-31,LILY-5,Bouquet,19.71,7.95,4,7,8,0,3,0,0,1.0
2024-08-31,MIX-GREEN,Arrangement,34.36,15.01,3,4,4,0,0,0,0,1.0
2024-08-31,ORCHID-POT,Plant,29.32,11.92,6,5,7,0,2,0,0,1.0
2024-08-31,ROSE-12,Bouquet,24.69,10.44,9,18,13,0,4,0,0,1.0
2024-08-31,TULIP-10,Bouquet,15.19,6.17,7,13,9,0,1,0,0,1.0
2024-09-01,LILY-5,Bouquet,19.98,7.98,5,10,4,0,1,0,0,1.0
2024-09-01,MIX-GREEN,Arrangement,35.44,15.07,4,5,7,0,2,0,0,1.0
2024-09-01,ORCHID-POT,Plant,30.11,12.03,4,3,6,0,0,0,0,1.0
2024-09-01,ROSE-12,Bouquet,25.19,10.53,9,18,16,0,4,0,0,1.0
2024-09-01,TULIP-10,Bouquet,14.85,6.17,6,10,13,1,3,0,0,1.0
2024-09-02,LILY-5,Bouquet,20.09,7.98,3,10,3,0,1,0,0,1.0
2024-09-02,MIX-GREEN,Arrangement,35.24,15.02,3,5,1,0,0,0,0,1.0
2024-09-02,ORCHID-POT,Plant,29.82,11.96,6,3,0,1,0,0,0,1.0
2024-09-02,ROSE-12,Bouquet,25.13,10.49,10,19,14,1,5,0,0,1.0
2024-09-02,TULIP-10,Bouquet,15.07,6.21,6,13,10,0,1,0,0,1.0
2024-09-03,LILY-5,Bouquet,19.88,7.99,5,9,6,0,2,0,0,1.0
2024-09-03,MIX-GREEN,Arrangement,34.6,15.02,2,6,2,0,1,0,0,1.0
2024-09-03,ORCHID-POT,Plant,29.63,12.1,4,4,4,0,1,0,0,1.0
2024-09-03,ROSE-12,Bouquet,25.01,10.49,10,18,12,0,5,0,0,1.0
