date,sku,category,price,cost,on_hand_beg,delivery_qty,sales_qty,markdown_qty,waste_qty,promo_flag,holiday_flag,weather_index
2025-01-30,ROSE-12,Bouquet,24.99,10.5,8,18,15,0,3,0,0,1.077
2025-01-30,TULIP-10,Bouquet,14.99,6.2,5,11,7,0,3,0,0,0.984
2025-01-30,LILY-5,Bouquet,19.99,8.0,0,0,0,0,0,0,0,1.02
2025-01-30,ORCHID-POT,Plant,29.99,12.0,2,5,3,0,0,0,0,1.052
2025-01-30,MIX-GREEN,Arrangement,34.99,15.0,3,5,1,1,1,0,0,1.051
2025-01-31,ROSE-12,Bouquet,24.99,10.5,8,18,10,3,4,0,0,1.098
2025-01-31,TULIP-10,Bouquet,14.99,6.2,6,10,14,0,1,0,0,1.011
2025-01-31,LILY-5,Bouquet,19.99,8.0,0,11,4,1,2,0,0,0.947
2025-01-31,ORCHID-POT,Plant,29.99,12.0,4,2,3,0,0,0,0,0.919
2025-01-31,MIX-GREEN,Arrangement,34.99,15.0,5,3,8,0,0,0,0,1.051
2025-02-01,ROSE-12,Bouquet,24.99,10.5,9,21,11,4,5,0,0,1.1
2025-02-01,TULIP-10,Bouquet,14.99,6.2,1,17,12,0,2,0,0,0.996
2025-02-01,LILY-5,Bouquet,19.99,8.0,4,10,9,0,1,0,0,1.005
2025-02-01,ORCHID-POT,Plant,29.99,12.0,3,6,3,1,0,0,0,1.073
2025-02-01,MIX-GREEN,Arrangement,34.99,15.0,0,9,4,0,1,0,0,0.939
2025-02-02,ROSE-12,Bouquet,24.99,10.5,10,19,13,0,5,0,0,1.063
2025-02-02,TULIP-10,Bouquet,14.99,6.2,4,13,11,0,2,0,0,0.922
2025-02-02,LILY-5,Bouquet,19.99,8.0,4,11,9,0,2,0,0,1.09
2025-02-02,ORCHID-POT,Plant,29.99,12.0,5,3,3,1,0,0,0,0.947
2025-02-02,MIX-GREEN,Arrangement,34.99,15.0,4,5,7,0,0,0,0,0.933
2025-02-03,ROSE-12,Bouquet,24.99,10.5,11,0,11,0,0,0,0,1.024
2025-02-03,TULIP-10,Bouquet,14.99,6.2,4,13,7,0,3,0,0,1.092
2025-02-03,LILY-5,Bouquet,19.99,8.0,4,8,6,0,2,0,0,1.006
2025-02-03,ORCHID-POT,Plant,29.99,12.0,4,4,2,1,0,0,0,1.09
2025-02-03,MIX-GREEN,Arrangement,34.99,15.0,2,6,2,1,1,0,0,0.993
2025-02-04,ROSE-12,Bouquet,24.99,10.5,0,0,0,0,0,1,0,1.003
2025-02-04,TULIP-10,Bouquet,14.99,6.2,7,8,10,0,2,0,0,0.92
2025-02-04,LILY-5,Bouquet,19.99,8.0,4,7,3,2,2,0,0,0.905
2025-02-04,ORCHID-POT,Plant,29.99,12.0,5,2,2,1,0,0,0,0.967
2025-02-04,MIX-GREEN,Arrangement,34.99,15.0,4,5,4,0,1,0,0,1.079
2025-02-05,ROSE-12,Bouquet,24.99,10.5,0,33,25,0,2,1,0,1.089
2025-02-05,TULIP-10,Bouquet,14.99,6.2,3,13,5,2,3,0,0,0.991
2025-02-05,LILY-5,Bouquet,19.99,8.0,4,9,11,0,1,0,0,1.077
2025-02-05,ORCHID-POT,Plant,29.99,12.0,4,3,3,0,0,0,0,1.014
2025-02-05,MIX-GREEN,Arrangement,34.99,15.0,4,3,6,0,0,0,0,0.916
2025-02-06,ROSE-12,Bouquet,24.99,10.5,6,22,15,0,4,1,0,0.94
2025-02-06,TULIP-10,Bouquet,14.99,6.2,6,11,14,0,1,0,0,1.076
2025-02-06,LILY-5,Bouquet,19.99,8.0,1,11,6,0,2,0,0,0.979
2025-02-06,ORCHID-POT,Plant,29.99,12.0,4,3,4,0,0,0,0,0.989
2025-02-06,MIX-GREEN,Arrangement,34.99,15.0,1,7,5,0,1,0,0,1.049
2025-02-07,ROSE-12,Bouquet,24.99,10.5,9,19,16,0,4,1,0,0.948
2025-02-07,TULIP-10,Bouquet,14.99,6.2,2,15,10,0,2,0,0,1.09
2025-02-07,LILY-5,Bouquet,19.99,8.0,4,9,8,0,1,0,0,1.062
2025-02-07,ORCHID-POT,,29.99,12.0,3,5,3,1,0,0,0,1.072
2025-02-07,MIX-GREEN,Arrangement,34.99,15.0,2,6,4,0,1,0,0,1.002
2025-02-08,ROSE-12,Bouquet,24.99,10.5,8,0,8,0,0,1,0,0.927
2025-02-08,TULIP-10,Bouquet,14.99,6.2,5,13,8,0,3,0,0,0.96
2025-02-08,LILY-5,Bouquet,19.99,8.0,4,9,6,0,2,0,0,0.935
2025-02-08,ORCHID-POT,Plant,29.99,12.0,4,4,7,0,0,0,0,1.045
2025-02-08,MIX-GREEN,Arrangement,34.99,15.0,3,7,2,2,1,0,0,1.084
2025-02-09,ROSE-12,Bouquet,24.99,10.5,0,34,19,0,5,1,0,0.989
2025-02-09,TULIP-10,Bouquet,14.99,6.2,7,10,8,0,3,0,0,0.932
2025-02-09,LILY-5,Bouquet,19.99,8.0,5,8,9,0,1,0,0,0.921
2025-02-09,ORCHID-POT,Plant,29.99,12.0,1,8,8,0,0,0,0,1.098
2025-02-09,MIX-GREEN,Arrangement,34.99,15.0,5,3,3,0,1,0,0,0.924
2025-02-10,ROSE-12,Bouquet,24.99,10.5,10,17,4,5,6,1,0,0.909
2025-02-10,TULIP-10,Bouquet,14.99,6.2,6,9,10,0,2,0,0,0.957
2025-02-10,LILY-5,Bouquet,19.99,8.0,3,0,3,0,0,0,0,1.047
2025-02-10,ORCHID-POT,Plant,29.99,12.0,1,6,3,0,0,0,0,1.057
2025-02-10,MIX-GREEN,Arrangement,34.99,15.0,4,4,2,1,1,0,0,0.947
2025-02-11,ROSE-12,Bouquet,24.99,10.5,12,77,35,11,13,0,1,0.986
2025-02-11,TULIP-10,Bouquet,14.99,6.2,3,62,24,8,10,0,1,1.088
2025-02-11,LILY-5,,19.99,8.0,0,45,14,6,6,0,1,0.992
2025-02-11,ORCHID-POT,Plant,29.99,12.0,4,20,6,4,0,0,1,0.921
2025-02-11,MIX-GREEN,Arrangement,34.99,15.0,4,23,6,4,4,0,1,0.904
2025-02-12,ROSE-12,Bouquet,24.99,10.5,30,53,28,11,14,0,1,0.919
2025-02-12,TULIP-10,Bouquet,14.99,6.2,23,34,12,9,11,0,1,0.944
2025-02-12,LILY-5,Bouquet,19.99,8.0,19,30,18,6,6,0,1,1.096
2025-02-12,ORCHID-POT,Plant,29.99,12.0,14,10,11,3,0,0,1,0.918
2025-02-12,MIX-GREEN,Arrangement,34.99,15.0,13,17,12,4,3,0,1,1.014
2025-02-13,ROSE-12,Bouquet,24.99,10.5,30,63,30,13,15,0,1,1.035
2025-02-13,TULIP-10,Bouquet,14.99,6.2,25,39,16,10,12,0,1,1.071
2025-02-13,LILY-5,Bouquet,19.99,8.0,19,27,17,6,6,0,1,1.018
2025-02-13,ORCHID-POT,Plant,29.99,12.0,10,17,9,4,0,0,1,1.039
2025-02-13,MIX-GREEN,Arrangement,34.99,15.0,11,17,10,4,3,0,1,0.944
2025-02-14,ROSE-12,Bouquet,24.99,10.5,35,55,27,13,15,0,1,1.004
2025-02-14,TULIP-10,Bouquet,14.99,6.2,26,31,26,6,8,0,1,0.95
2025-02-14,LILY-5,Bouquet,19.99,8.0,17,24,15,5,5,0,1,0.92
2025-02-14,ORCHID-POT,Plant,29.99,12.0,14,11,10,3,0,0,1,0.964
2025-02-14,MIX-GREEN,Arrangement,34.99,15.0,11,21,12,4,4,0,1,1.075
2025-02-15,ROSE-12,Bouquet,24.99,10.5,35,71,24,16,20,0,1,1.021
2025-02-15,TULIP-10,Bouquet,14.99,6.2,17,53,18,10,13,0,1,1.01
2025-02-15,LILY-5,Bouquet,19.99,8.0,16,39,16,8,8,0,1,1.064
2025-02-15,ORCHID-POT,Plant,29.99,12.0,12,18,11,4,0,0,1,0.995
2025-02-15,MIX-GREEN,Arrangement,34.99,15.0,12,20,14,4,3,0,1,0.92
2025-02-16,ROSE-12,Bouquet,24.99,10.5,46,63,26,17,20,0,1,1.049
2025-02-16,TULIP-10,Bouquet,14.99,6.2,29,35,18,9,11,0,1,0.922
2025-02-16,LILY-5,Bouquet,19.99,8.0,23,31,15,8,8,0,1,1.04
2025-02-16,ORCHID-POT,Plant,29.99,12.0,15,13,8,4,0,0,1,0.918
2025-02-16,MIX-GREEN,Arrangement,34.99,15.0,11,24,10,5,4,0,1,1.02
2025-02-17,ROSE-12,Bouquet,24.99,10.5,46,40,32,11,13,0,1,0.951
2025-02-17,TULIP-10,Bouquet,14.99,6.2,26,30,20,7,9,0,1,0.937
2025-02-17,LILY-5,Bouquet,19.99,8.0,23,24,15,6,7,0,1,1.053
2025-02-17,ORCHID-POT,Plant,29.99,12.0,16,10,11,3,0,0,1,0.992
2025-02-17,MIX-GREEN,Arrangement,34.99,15.0,16,15,10,4,4,0,1,1.02
2025-02-18,ROSE-12,Bouquet,24.99,10.5,30,0,11,4,5,0,0,0.975
2025-02-18,TULIP-10,Bouquet,14.99,6.2,20,0,10,0,3,0,0,1.046
2025-02-18,LILY-5,Bouquet,19.99,8.0,19,0,11,2,2,0,0,0.923
2025-02-18,ORCHID-POT,Plant,29.99,12.0,12,0,1,2,0,0,0,0.909
2025-02-18,MIX-GREEN,Arrangement,34.99,15.0,13,0,6,1,1,0,0,0.934
2025-02-19,ROSE-12,Bouquet,24.99,10.5,10,12,18,0,1,0,0,0.937
2025-02-19,TULIP-10,Bouquet,14.99,6.2,7,10,8,0,3,0,0,1.042
2025-02-19,LILY-5,Bouquet,19.99,8.0,4,8,3,2,2,0,0,0.991
2025-02-19,ORCHID-POT,Plant,29.99,12.0,9,0,3,1,0,0,0,1.089
2025-02-19,MIX-GREEN,Arrangement,34.99,15.0,5,3,3,0,1,0,0,1.052
2025-02-20,ROSE-12,Bouquet,24.99,10.5,3,19,15,0,2,0,0,0.935
2025-02-20,TULIP-10,Bouquet,14.99,6.2,6,11,2,3,4,0,0,1.042
2025-02-20,LILY-5,Bouquet,19.99,8.0,5,7,3,2,2,0,0,0.971
2025-02-20,ORCHID-POT,Plant,29.99,12.0,5,3,5,0,0,0,0,1.083
2025-02-20,MIX-GREEN,Arrangement,34.99,15.0,4,3,1,1,1,0,0,0.919
2025-02-21,ROSE-12,Bouquet,24.99,10.5,5,21,15,0,3,0,0,1.097
2025-02-21,TULIP-10,Bouquet,14.99,6.2,8,9,3,3,3,0,0,1.036
2025-02-21,LILY-5,Bouquet,19.99,8.0,5,8,3,2,2,0,0,1.087
2025-02-21,ORCHID-POT,Plant,29.99,12.0,3,0,3,0,0,0,0,1.045
2025-02-21,MIX-GREEN,Arrangement,34.99,15.0,4,4,4,0,1,0,0,1.011
2025-02-22,ROSE-12,Bouquet,24.99,10.5,8,22,21,0,3,0,0,1.086
2025-02-22,TULIP-10,Bouquet,14.99,6.2,8,10,2,3,4,0,0,0.983
2025-02-22,LILY-5,Bouquet,19.99,8.0,6,7,6,0,2,0,0,0.97
2025-02-22,ORCHID-POT,Plant,29.99,12.0,0,8,4,0,0,0,0,0.966
2025-02-22,MIX-GREEN,Arrangement,34.99,15.0,3,7,4,1,1,0,0,1.035
2025-02-23,ROSE-12,Bouquet,24.99,10.5,6,19,9,3,4,0,0,0.92
2025-02-23,TULIP-10,Bouquet,14.99,6.2,9,9,11,0,2,0,0,0.957
2025-02-23,LILY-5,Bouquet,19.99,8.0,5,9,4,2,2,0,0,1.011
2025-02-23,ORCHID-POT,Plant,29.99,12.0,4,4,1,1,0,0,0,1.013
2025-02-23,MIX-GREEN,Arrangement,34.99,15.0,4,4,3,0,1,0,0,0.914
2025-02-24,ROSE-12,Bouquet,24.99,10.5,9,17,14,0,4,0,0,1.09
2025-02-24,TULIP-10,Bouquet,14.99,6.2,5,12,6,2,3,0,0,1.041
2025-02-24,LILY-5,Bouquet,19.99,8.0,6,5,4,1,2,0,0,0.919
2025-02-24,ORCHID-POT,Plant,29.99,12.0,6,0,6,0,0,0,0,0.971
2025-02-24,MIX-GREEN,Arrangement,34.99,15.0,4,5,4,0,1,0,0,1.089
2025-02-25,ROSE-12,Bouquet,24.99,10.5,8,14,12,0,3,0,0,0.905
2025-02-25,TULIP-10,Bouquet,14.99,6.2,6,11,6,2,3,0,0,1.087
2025-02-25,LILY-5,Bouquet,19.99,8.0,4,0,4,0,0,0,0,0.902
2025-02-25,ORCHID-POT,Plant,29.99,12.0,0,7,4,0,0,0,0,0.949
2025-02-25,MIX-GREEN,Arrangement,34.99,15.0,4,4,2,1,1,0,0,0.968
2025-02-26,ROSE-12,Bouquet,24.99,10.5,7,18,16,0,3,0,0,1.034
2025-02-26,TULIP-10,Bouquet,14.99,6.2,6,10,2,3,3,0,0,0.979
2025-02-26,LILY-5,Bouquet,19.99,8.0,0,12,8,0,1,0,0,0.999
2025-02-26,ORCHID-POT,Plant,29.99,12.0,3,4,3,0,0,0,0,0.966
2025-02-26,MIX-GREEN,Arrangement,34.99,15.0,4,3,4,0,1,0,0,0.907
2025-02-27,ROSE-12,Bouquet,24.99,10.5,6,18,20,0,1,0,0,0.991
2025-02-27,TULIP-10,Bouquet,14.99,6.2,8,9,10,0,2,0,0,1.084
2025-02-27,LILY-5,Bouquet,19.99,8.0,3,10,4,2,2,0,0,1.085
2025-02-27,ORCHID-POT,Plant,29.99,12.0,4,3,6,0,0,0,0,1.005
2025-02-27,MIX-GREEN,Arrangement,34.99,15.0,2,5,2,1,1,0,0,0.927
2025-02-28,ROSE-12,Bouquet,24.99,10.5,3,22,16,0,3,0,0,1.024
2025-02-28,TULIP-10,Bouquet,14.99,6.2,5,12,10,0,2,0,0,1.072
2025-02-28,LILY-5,Bouquet,19.99,8.0,5,6,4,1,2,0,0,0.95
2025-02-28,ORCHID-POT,Plant,29.99,12.0,1,6,1,1,0,0,0,0.953
2025-02-28,MIX-GREEN,Arrangement,34.99,15.0,3,0,3,0,0,0,0,1.076
2025-03-01,ROSE-12,Bouquet,24.99,10.5,6,30,25,0,3,0,0,1.098
2025-03-01,TULIP-10,Bouquet,14.99,6.2,5,17,14,0,2,0,0,0.99
2025-03-01,LILY-5,Bouquet,19.99,8.0,4,13,15,0,1,0,0,1.05
2025-03-01,ORCHID-POT,Plant,29.99,12.0,5,5,8,0,0,0,0,1.068
2025-03-01,MIX-GREEN,Arrangement,34.99,15.0,0,11,8,0,1,0,0,1.022
2025-03-02,ROSE-12,Bouquet,24.99,10.5,8,27,18,0,5,0,0,1.044
2025-03-02,TULIP-10,Bouquet,14.99,6.2,6,17,14,0,3,0,0,1.036
2025-03-02,LILY-5,Bouquet,19.99,8.0,1,16,8,0,2,0,0,1.009
2025-03-02,ORCHID-POT,Plant,29.99,12.0,2,8,1,2,0,0,0,0.997
2025-03-02,MIX-GREEN,Arrangement,34.99,15.0,2,8,5,0,1,0,0,0.933
2025-03-03,ROSE-12,Bouquet,24.99,10.5,12,17,20,0,3,0,0,1.009
2025-03-03,TULIP-10,Bouquet,14.99,6.2,6,13,15,0,1,0,0,0.994
2025-03-03,LILY-5,Bouquet,19.99,8.0,7,6,10,0,1,0,0,0.937
2025-03-03,ORCHID-POT,Plant,29.99,12.0,7,2,3,1,0,0,0,1.064
2025-03-03,MIX-GREEN,Arrangement,34.99,15.0,4,5,8,0,0,0,0,0.98
2025-03-04,ROSE-12,Bouquet,24.99,10.5,6,20,21,0,2,0,0,0.917
2025-03-04,TULIP-10,Bouquet,14.99,6.2,3,19,11,0,3,1,0,0.926
2025-03-04,LILY-5,Bouquet,19.99,8.0,2,11,4,2,2,0,0,0.901
2025-03-04,ORCHID-POT,Plant,29.99,12.0,5,4,5,0,0,0,0,1.023
2025-03-04,MIX-GREEN,Arrangement,34.99,15.0,1,9,8,0,0,0,0,1.024
2025-03-05,,Bouquet,24.99,10.5,3,28,17,0,4,0,0,1.093
2025-03-05,TULIP-10,Bouquet,14.99,6.2,8,14,14,0,2,1,0,0.912
2025-03-05,LILY-5,Bouquet,19.99,8.0,5,9,4,2,2,0,0,1.007
2025-03-05,ORCHID-POT,Plant,29.99,12.0,4,4,4,0,0,0,0,0.97
2025-03-05,MIX-GREEN,Arrangement,34.99,15.0,2,7,2,1,1,0,0,0.941
2025-03-06,ROSE-12,Bouquet,24.99,10.5,10,21,7,5,6,0,0,1.076
2025-03-06,TULIP-10,Bouquet,14.99,6.2,6,20,15,0,3,1,0,1.078
2025-03-06,LILY-5,Bouquet,19.99,8.0,6,8,6,0,2,0,0,0.942
2025-03-06,ORCHID-POT,Plant,29.99,12.0,4,5,3,1,0,0,0,1.076
2025-03-06,MIX-GREEN,Arrangement,34.99,15.0,5,4,3,1,1,0,0,0.934
2025-03-07,ROSE-12,Bouquet,24.99,10.5,13,0,13,0,0,0,0,1.09
2025-03-07,TULIP-10,Bouquet,14.99,6.2,8,16,7,3,4,1,0,1.02
2025-03-07,LILY-5,Bouquet,19.99,8.0,6,8,2,2,3,0,0,0.985
2025-03-07,ORCHID-POT,Plant,29.99,12.0,5,4,3,1,0,0,0,1.077
2025-03-07,MIX-GREEN,Arrangement,34.99,15.0,4,5,9,0,0,0,0,0.966
2025-03-08,ROSE-12,Bouquet,24.99,10.5,0,33,27,0,2,0,0,0.986
2025-03-08,TULIP-10,Bouquet,14.99,6.2,10,19,15,0,4,1,0,1.051
2025-03-08,LILY-5,Bouquet,19.99,8.0,7,11,8,0,3,0,0,1.095
2025-03-08,ORCHID-POT,Plant,29.99,12.0,5,4,3,1,0,0,0,0.95
2025-03-08,MIX-GREEN,Arrangement,34.99,15.0,0,11,6,0,1,0,0,0.99
2025-03-09,ROSE-12,Bouquet,24.99,10.5,4,28,9,5,6,0,0,0.965
2025-03-09,TULIP-10,Bouquet,14.99,6.2,10,19,15,0,4,1,0,1.058
2025-03-09,LILY-5,Bouquet,19.99,8.0,7,10,13,0,1,0,0,1.026
2025-03-09,ORCHID-POT,Plant,29.99,12.0,5,0,5,0,0,0,0,1.086
2025-03-09,MIX-GREEN,Arrangement,34.99,15.0,4,6,6,0,1,0,0,0.931
2025-03-10,ROSE-12,Bouquet,24.99,10.5,12,16,10,4,4,0,0,0.962
2025-03-10,TULIP-10,Bouquet,14.99,6.2,10,15,16,0,3,1,0,1.033
2025-03-10,LILY-5,Bouquet,19.99,8.0,3,12,7,0,2,0,0,1.013
2025-03-10,ORCHID-POT,,29.99,12.0,0,8,2,1,0,0,0,1.008
2025-03-10,MIX-GREEN,Arrangement,34.99,15.0,3,6,7,0,0,0,0,0.966
2025-03-11,ROSE-12,Bouquet,24.99,10.5,10,23,20,0,4,1,0,0.908
2025-03-11,TULIP-10,Bouquet,14.99,6.2,6,14,13,0,2,0,0,1.029
2025-03-11,LILY-5,Bouquet,19.99,8.0,6,8,3,2,2,0,0,0.988
2025-03-11,,Plant,29.99,12.0,5,5,6,0,0,1,0,0.969
2025-03-11,MIX-GREEN,Arrangement,34.99,15.0,2,7,3,1,1,0,0,0.922
2025-03-12,ROSE-12,Bouquet,24.99,10.5,9,24,15,0,6,1,0,0.904
2025-03-12,TULIP-10,Bouquet,14.99,6.2,5,15,7,3,3,0,0,1.043
2025-03-12,LILY-5,Bouquet,19.99,8.0,7,7,7,0,2,0,0,1.003
2025-03-12,ORCHID-POT,Plant,29.99,12.0,4,7,10,0,0,1,0,1.041
2025-03-12,MIX-GREEN,Arrangement,34.99,15.0,4,5,6,0,1,0,0,0.961
2025-03-13,ROSE-12,Bouquet,24.99,10.5,12,22,18,0,5,1,0,0.941
2025-03-13,TULIP-10,Bouquet,14.99,6.2,7,11,9,0,3,0,0,0.928
2025-03-13,LILY-5,Bouquet,19.99,8.0,5,8,5,2,2,0,0,0.915
2025-03-13,ORCHID-POT,Plant,29.99,12.0,1,10,6,0,0,1,0,1.075
2025-03-13,MIX-GREEN,Arrangement,34.99,15.0,2,8,3,1,1,0,0,1.089
2025-03-14,ROSE-12,Bouquet,24.99,10.5,11,23,15,0,6,1,0,0.955
2025-03-14,TULIP-10,Bouquet,14.99,6.2,6,12,6,2,3,0,0,0.932
2025-03-14,LILY-5,Bouquet,19.99,8.0,4,9,5,2,2,0,0,0.911
2025-03-14,ORCHID-POT,Plant,29.99,12.0,5,5,6,0,0,1,0,0.974
2025-03-14,MIX-GREEN,Arrangement,34.99,15.0,5,4,1,2,1,0,0,0.965
2025-03-15,ROSE-12,Bouquet,24.99,10.5,13,28,18,0,7,1,0,0.991
2025-03-15,TULIP-10,Bouquet,14.99,6.2,7,14,15,0,2,0,0,0.971
2025-03-15,LILY-5,Bouquet,19.99,8.0,4,12,5,2,2,0,0,0.937
2025-03-15,ORCHID-POT,Plant,29.99,12.0,4,7,4,1,0,1,0,0.909
2025-03-15,MIX-GREEN,Arrangement,34.99,15.0,5,5,9,0,0,0,0,0.944
2025-03-16,ROSE-12,Bouquet,24.99,10.5,16,27,22,0,6,1,0,1.028
2025-03-16,TULIP-10,Bouquet,14.99,6.2,4,17,15,0,2,0,0,0.963
2025-03-16,LILY-5,Bouquet,19.99,8.0,7,9,7,0,2,0,0,0.988
2025-03-16,ORCHID-POT,Plant,29.99,12.0,6,7,11,0,0,1,0,1.09
2025-03-16,MIX-GREEN,Arrangement,34.99,15.0,1,9,7,0,1,0,0,0.924
2025-03-17,ROSE-12,Bouquet,24.99,10.5,15,18,15,0,6,1,0,0.906
2025-03-17,TULIP-10,Bouquet,14.99,6.2,4,14,9,0,3,0,0,0.931
2025-03-17,LILY-5,Bouquet,19.99,8.0,7,6,9,0,1,0,0,0.92
2025-03-17,ORCHID-POT,Plant,29.99,12.0,2,9,7,0,0,1,0,1.012
2025-03-17,MIX-GREEN,Arrangement,34.99,15.0,2,8,8,0,0,0,0,1.054
2025-03-18,ROSE-12,Bouquet,24.99,10.5,12,16,14,0,4,0,0,0.977
2025-03-18,TULIP-10,Bouquet,14.99,6.2,6,15,13,0,2,0,0,1.082
2025-03-18,LILY-5,Bouquet,19.99,8.0,3,0,3,0,0,0,0,1.002
2025-03-18,ORCHID-POT,Plant,29.99,12.0,4,4,2,1,0,0,0,0.977
2025-03-18,MIX-GREEN,Arrangement,34.99,15.0,2,0,2,0,0,0,0,0.987
2025-03-19,ROSE-12,Bouquet,24.99,10.5,10,21,8,5,6,0,0,1.082
2025-03-19,TULIP-10,Bouquet,14.99,6.2,6,13,7,2,3,0,0,1.005
2025-03-19,LILY-5,Bouquet,19.99,8.0,0,16,15,0,0,0,0,1.092
2025-03-19,ORCHID-POT,Plant,29.99,12.0,5,3,3,1,0,0,0,0.914
2025-03-19,MIX-GREEN,Arrangement,34.99,15.0,0,9,3,1,1,0,0,0.956
2025-03-20,ROSE-12,Bouquet,24.99,10.5,12,15,17,0,3,0,0,0.941
2025-03-20,TULIP-10,Bouquet,14.99,6.2,7,13,13,0,2,0,0,1.049
2025-03-20,LILY-5,Bouquet,19.99,8.0,1,13,6,0,2,0,0,0.99
2025-03-20,ORCHID-POT,Plant,29.99,12.0,4,4,3,1,0,0,0,0.914
2025-03-20,MIX-GREEN,Arrangement,34.99,15.0,4,5,4,0,1,0,0,0.931
2025-03-21,ROSE-12,Bouquet,24.99,10.5,7,25,19,0,4,0,0,1.095
2025-03-21,TULIP-10,Bouquet,14.99,6.2,5,14,11,0,2,0,0,0.977
2025-03-21,LILY-5,Bouquet,19.99,8.0,6,0,4,0,1,0,0,0.968
2025-03-21,ORCHID-POT,Plant,29.99,12.0,4,4,8,0,0,0,0,0.993
2025-03-21,MIX-GREEN,Arrangement,34.99,15.0,4,6,6,0,1,0,0,1.059
2025-03-22,ROSE-12,Bouquet,24.99,10.5,9,0,9,0,0,0,0,1.071
2025-03-22,TULIP-10,Bouquet,14.99,6.2,6,15,12,0,3,0,0,0.971
2025-03-22,LILY-5,Bouquet,19.99,8.0,1,14,6,0,2,0,0,0.931
2025-03-22,ORCHID-POT,Plant,29.99,12.0,0,0,0,0,0,0,0,1.062
2025-03-22,MIX-GREEN,Arrangement,34.99,15.0,3,7,8,0,0,0,0,0.925
2025-03-23,ROSE-12,Bouquet,24.99,10.5,0,36,17,0,6,0,0,1.087
2025-03-23,TULIP-10,Bouquet,14.99,6.2,6,17,4,4,5,0,0,1.024
2025-03-23,LILY-5,Bouquet,19.99,8.0,7,0,7,0,0,0,0,0.912
2025-03-23,ORCHID-POT,Plant,29.99,12.0,0,9,3,1,0,0,0,0.905
2025-03-23,MIX-GREEN,Arrangement,34.99,15.0,2,8,7,0,1,0,0,0.947
2025-03-24,ROSE-12,Bouquet,24.99,10.5,13,13,18,0,2,0,0,0.91
2025-03-24,TULIP-10,Bouquet,14.99,6.2,10,8,11,0,2,0,0,0.963
2025-03-24,LILY-5,Bouquet,19.99,8.0,0,13,5,2,2,0,0,0.924
2025-03-24,ORCHID-POT,Plant,29.99,12.0,5,3,3,1,0,0,0,0.905
2025-03-24,MIX-GREEN,Arrangement,34.99,15.0,2,8,4,0,1,0,0,1.083
2025-03-25,ROSE-12,Bouquet,24.99,10.5,6,23,16,0,4,0,0,1.004
2025-03-25,TULIP-10,Bouquet,14.99,6.2,5,13,8,0,3,0,0,0.936
2025-03-25,LILY-5,Bouquet,19.99,8.0,4,10,5,2,2,0,0,0.975
2025-03-25,ORCHID-POT,Plant,29.99,12.0,4,0,1,0,0,0,0,1.055
2025-03-25,MIX-GREEN,Arrangement,34.99,15.0,5,5,3,1,1,0,0,1.002
2025-03-26,ROSE-12,Bouquet,24.99,10.5,9,19,10,4,4,0,0,0.976
2025-03-26,TULIP-10,Bouquet,14.99,6.2,7,10,10,0,2,0,0,0.906
2025-03-26,LILY-5,Bouquet,19.99,8.0,5,10,6,0,2,0,0,1.076
2025-03-26,ORCHID-POT,Plant,29.99,12.0,3,0,3,0,0,0,0,1.095
2025-03-26,MIX-GREEN,Arrangement,34.99,15.0,5,5,5,0,1,0,0,1.065
2025-03-27,ROSE-12,Bouquet,24.99,10.5,10,20,21,0,3,0,0,1.032
2025-03-27,TULIP-10,Bouquet,14.99,6.2,5,12,13,0,1,0,0,0.908
2025-03-27,LILY-5,Bouquet,19.99,8.0,7,7,10,0,1,0,0,1.007
2025-03-27,ORCHID-POT,Plant,29.99,12.0,0,9,3,1,0,0,0,1.024
2025-03-27,MIX-GREEN,Arrangement,34.99,15.0,4,6,5,0,1,0,0,1.051
2025-03-28,ROSE-12,Bouquet,24.99,10.5,6,22,12,0,5,0,0,0.986
2025-03-28,TULIP-10,Bouquet,14.99,6.2,3,15,14,0,1,0,0,0.917
2025-03-28,LILY-5,Bouquet,19.99,8.0,3,12,3,2,3,0,0,1.073
2025-03-28,ORCHID-POT,Plant,29.99,12.0,5,3,5,0,0,0,0,0.999
2025-03-28,MIX-GREEN,Arrangement,34.99,15.0,4,6,0,2,2,0,0,1.037
2025-03-29,ROSE-12,Bouquet,24.99,10.5,11,20,18,0,4,0,0,0.95
2025-03-29,TULIP-10,Bouquet,14.99,6.2,3,21,9,3,4,0,0,1.098
2025-03-29,LILY-5,Bouquet,19.99,8.0,7,8,7,0,2,0,0,0.932
2025-03-29,ORCHID-POT,Plant,29.99,12.0,3,7,4,0,0,0,0,1.07
2025-03-29,MIX-GREEN,Arrangement,34.99,15.0,6,6,11,0,0,0,0,1.058
2025-03-30,ROSE-12,Bouquet,24.99,10.5,9,27,17,0,6,0,0,1.096
2025-03-30,TULIP-10,Bouquet,14.99,6.2,8,14,13,0,3,0,0,0.979
2025-03-30,LILY-5,Bouquet,19.99,8.0,6,10,8,0,2,0,0,0.944
2025-03-30,ORCHID-POT,Plant,29.99,12.0,6,4,5,0,0,0,0,0.989
2025-03-30,MIX-GREEN,Arrangement,34.99,15.0,1,11,4,2,1,0,0,1.07
2025-03-31,ROSE-12,Bouquet,24.99,10.5,13,14,15,0,4,0,0,0.954
2025-03-31,TULIP-10,Bouquet,14.99,6.2,6,14,3,3,4,0,0,1.038
